f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
2.14494,2.42495,2.77533,2.99617,1.85631,3.83172,6.18501,3.39256,1.90989,2.37593,B
4.65344,0.962107,5.85903,2.22743,1.37093,2.28518,2.72837,2.1285,2.41052,2.61084,NB
6.07128,5.68081,4.25845,1.83351,4.54353,3.03306,0.836283,3.51896,3.25087,1.97994,B
1.92681,8.47966,1.15822,11.703,8.134,8.12047,10.3142,6.71987,2.6007,18.6092,NB
0.272662,0.216474,0.947137,0.623108,0.295723,0.38548,0.226493,0.399604,3.54183,1.358,NB
3.90816,0.295192,4.04369,0.723379,0.662163,0.787118,0.362389,0.84814,1.57017,1.94415,NB
9.32506,2.42495,3.60316,15.5061,2.96527,3.24311,7.12234,3.56789,2.33738,4.20598,NB
4.90792,3.12904,6.76763,3.62406,2.44775,4.9443,12.1575,6.78919,2.72748,3.68918,B
3.21742,2.08602,1.79883,4.71987,2.36257,3.25004,5.40796,2.9114,1.89201,2.584,B
6.19853,1.90235,8.73165,2.43752,3.00706,4.64423,5.07345,3.83702,3.03957,4.76529,B
1.99952,0.942428,2.93686,1.18176,3.21117,2.486,0.599336,1.45978,2.92741,1.99561,NB
5.18059,0.826538,8.28561,1.73802,2.15685,1.75428,0.57146,1.58211,2.33738,2.76074,B
2.3449,5.39436,3.058,2.33009,2.2565,6.4239,16.0322,7.57209,2.0513,2.71152,B
0.490792,0.249273,0.747064,0.635045,0.303759,0.468578,0.198617,0.407759,4.49108,1.1902,NB
14.2148,3.7719,5.06975,3.11554,4.48407,5.70834,5.01421,4.58729,2.09356,3.03144,B
0.908875,3.45047,1.97687,1.55658,4.65925,3.64706,0.899004,2.30384,2.67059,2.12089,NB
24.5396,3.82656,12.0687,5.10424,6.64895,5.06202,2.35553,5.2234,2.4983,5.39395,NB
1.58144,2.74201,2.23385,4.7318,6.11054,4.44572,0.885066,2.68306,2.05455,4.33127,NB
1.92681,1.90891,2.70375,1.53032,3.09224,2.49754,0.64115,2.09996,3.62798,2.06272,NB
1.36331,5.83824,1.45191,1.74518,6.08483,6.21385,1.42168,3.93488,2.66247,1.72043,NB
3.99905,2.1232,8.52056,11.1801,3.04081,2.39829,2.05586,3.34363,3.8279,5.21274,NB
17.6685,7.75152,2.34398,14.0474,8.32365,7.36567,11.7916,8.03286,2.11144,6.01814,B
3.72639,2.08165,4.51359,1.51838,3.30439,2.66835,0.665542,2.36908,3.01519,2.26855,NB
0.708922,0.220847,0.80213,0.747253,0.300545,0.433954,0.243916,0.383294,5.36557,1.38484,NB
2.39943,5.73328,3.08554,1.44198,1.41111,4.23566,10.6661,7.10725,2.42515,2.28197,NB
3.87181,4.90893,4.20705,10.3995,4.86818,5.35056,7.58927,5.23155,2.47066,5.97787,B
30.6109,23.2546,2.80103,15.6231,14.8762,21.4876,22.6772,23.5196,2.02529,8.92429,NB
11.3973,5.49057,4.17218,4.88221,4.22209,9.77088,15.196,9.32546,2.06756,3.25964,NB
3.52643,0.929308,1.48128,2.60942,1.50112,1.18876,0.784015,1.65143,1.51816,3.34241,NB
5.0897,3.13122,6.64832,1.3823,3.74636,2.05897,0.651604,2.64228,4.82917,2.40725,NB
3.87181,1.39068,3.45999,3.4068,1.9656,3.06768,4.96891,2.76461,1.63519,2.6086,B
10.2158,1.53937,4.93943,2.28951,2.44132,2.32442,0.916427,1.92462,2.53243,2.6802,B
1.34513,3.63851,4.01983,9.58775,4.8055,3.03306,1.0349,3.41295,2.4154,6.13224,B
0.981585,0.474494,4.28231,0.752027,0.919314,1.04564,0.470409,0.958235,2.37639,1.86808,B
0.58168,0.651609,1.83187,0.783063,1.47379,1.52345,0.452987,0.758432,4.77228,1.44748,NB
8.17987,10.7362,1.04442,7.48685,4.77015,11.8783,27.7681,13.1095,1.61081,5.81231,NB
5.16241,1.64433,4.01248,4.24716,1.67469,3.38622,3.95841,3.07858,2.7031,2.9509,B
3.87181,4.17205,2.85242,8.27469,2.53454,3.88942,7.34535,4.42827,1.7701,3.32228,B
1.63597,0.317058,2.48532,1.48496,0.570553,0.632464,0.376327,0.725812,3.5142,2.11865,B
0.854342,0.85715,3.058,0.96928,1.2745,1.14259,0.337998,1.15396,2.43328,2.12089,NB
2.5812,3.2974,1.30323,3.6718,1.23593,5.67371,14.1889,6.74842,1.36699,2.12536,B
9.14328,13.4936,1.33994,25.0222,8.61133,13.6557,29.8518,17.7579,1.45964,8.53725,B
0.036355,0.198981,1.73642,0.589685,0.266794,0.380864,0.250885,0.428147,2.57307,1.19915,B
16.3052,16.9222,2.15125,7.44627,7.60362,23.1634,28.3848,15.923,1.96353,3.92633,B
5.19876,0.653796,2.27423,1.26054,1.43683,1.23723,0.418141,1.17842,1.87413,2.06272,B
5.8168,2.95629,5.14685,2.25608,4.67211,3.86865,1.89557,3.41702,3.13547,3.05381,NB
22.4674,7.49132,6.58407,6.63694,9.75244,8.56366,11.0877,9.09303,2.6901,5.60649,B
3.94452,5.28722,4.27313,5.9446,4.45674,6.8994,12.5617,6.15717,1.67745,6.00248,B
3.92634,0.253646,2.03378,0.919145,0.514301,0.526284,0.2474,0.921536,6.7992,1.78978,B
0.454437,0.146503,3.83811,0.754415,0.54966,0.609382,0.303153,0.84814,2.04643,2.28197,B
9.90673,1.26167,2.31828,1.48018,1.58791,2.3475,3.05243,2.25083,2.45604,2.13879,B
5.92586,21.0942,2.98642,2.66433,14.0726,7.97043,3.31029,10.1206,4.50246,2.57281,NB
3.81727,0.465747,6.68503,1.12685,1.10896,0.967163,0.505254,1.26813,2.37476,2.57728,B
0.472615,0.159622,0.473569,0.546712,0.221792,0.290841,0.223009,0.281354,5.08437,0.964244,NB
1.47238,1.17202,2.6652,2.60942,1.57826,1.2303,0.540099,1.59842,4.66663,2.74508,NB
1.70868,0.575078,4.92475,1.07432,1.13789,1.03641,0.466925,1.28852,5.53624,2.09404,NB
0.21813,0.12901,1.10316,1.14833,0.290902,0.722487,0.505254,0.676881,13.3692,1.88822,NB
2.5812,2.42057,1.1931,5.60081,1.78238,3.18079,6.53346,3.72692,3.07208,2.87707,B
0.65439,0.297379,0.704846,0.752027,0.374476,0.450111,0.212555,0.481156,4.79016,1.23047,NB
4.47166,5.85573,0.980177,10.76,6.01411,7.13715,10.5441,6.05523,1.74409,8.07415,NB
1.38149,6.59481,7.6083,3.15135,8.38633,5.27669,1.67257,4.37526,4.62599,4.37378,NB
6.56208,7.51756,2.27607,4.3355,7.5763,7.76269,6.07699,6.67502,2.95179,3.36479,NB
1.96317,1.73398,6.24083,1.45392,4.03566,2.60141,0.693418,2.06326,3.57271,2.67125,NB
15.469,4.4082,9.37776,6.56532,3.99709,6.80938,15.98,7.69442,2.9713,4.93979,B
6.41666,4.22234,3.42144,9.97212,4.44228,3.31697,1.50879,3.73915,3.15335,4.70936,NB
3.36284,0.824351,3.81425,1.24622,2.22114,1.98049,0.578429,1.50055,2.54056,2.09181,NB
6.28941,0.837471,4.92475,1.0218,1.73416,1.63656,0.522677,1.90016,2.09681,1.85019,NB
8.14352,1.7799,2.29626,4.87744,1.7888,2.99151,5.41842,3.48227,2.34063,3.83684,B
4.28989,0.905255,2.93135,0.747253,1.26165,1.59732,0.993086,1.59026,1.30848,1.80992,NB
3.09017,1.23543,5.692,2.0818,1.97845,1.83276,0.773562,2.06326,5.52161,2.32224,NB
10.7065,6.54889,5.77093,8.99568,6.60074,7.62881,6.9516,6.40998,3.57109,6.10763,NB
11.1792,4.57657,7.8304,7.59667,6.18769,6.22308,8.65901,6.1327,3.33702,7.23742,B
2.9084,8.86669,1.59508,8.28663,9.67208,8.63521,8.44994,7.40899,2.13095,11.8327,B
30.2837,6.83752,5.57269,13.8636,7.98935,9.93246,18.2588,9.32546,2.53568,6.6289,B
2.94475,8.72894,2.05947,14.0904,10.4917,9.23305,10.5859,8.97478,3.05582,15.5017,B
1.23607,8.12981,2.33847,2.45901,6.80806,5.10819,1.36941,4.76263,3.76289,2.5482,NB
9.37959,6.59481,1.84104,10.07,4.73157,9.96247,18.9174,9.74953,2.18296,8.91758,NB
18.8682,0.769686,8.76653,1.21996,2.98616,2.39829,1.01399,2.18559,2.56331,2.84575,NB
5.85315,4.29887,16.0977,2.73595,7.83345,3.43008,1.14292,3.73508,4.10585,4.26639,NB
1.79957,0.942428,8.35904,1.55896,2.13435,3.71169,3.7807,1.7656,3.24925,2.06943,B
6.07128,14.8733,2.04112,4.39041,8.63062,6.79091,1.88512,8.39577,4.3708,2.68915,NB
7.88903,11.3725,3.68209,15.6971,8.64991,12.4208,12.6104,12.1798,2.84939,7.16807,B
12.2516,9.35868,2.00624,4.5241,5.58178,10.1125,18.9801,9.16235,2.82176,4.0986,NB
5.38054,3.94683,1.43539,8.60415,3.17099,4.76656,7.04568,5.60261,3.1696,3.74959,B
1.32696,0.889949,9.49156,1.18176,1.90292,1.47729,0.707356,1.74521,2.63321,2.96432,B
0.65439,0.795925,6.39868,1.77383,1.23593,1.16798,0.508739,1.46793,2.96805,2.8189,NB
0.65439,0.303938,4.13914,0.823649,0.519123,0.445495,0.2474,0.705424,1.44664,1.93073,B
0.58168,0.0940241,0.668136,0.74964,0.199292,0.343931,0.205586,0.342518,8.53192,1.19915,NB
13.4332,4.50222,3.98312,7.8187,5.59303,5.279,7.66244,7.07055,2.02529,3.87264,B
0.490792,0.192421,1.06094,0.561036,0.290902,0.357781,0.233462,0.550475,3.45405,1.226,NB
0.36355,0.220847,3.94273,0.780676,0.343939,0.493968,0.268307,0.566786,3.98882,2.01574,NB
5.16241,4.68809,2.15859,2.88397,5.59624,6.48853,7.35929,4.68923,2.08706,2.24394,B
2.12677,0.25802,1.25918,0.642208,0.544838,0.59784,0.32406,0.656493,4.04896,1.33786,NB
0,0.308312,5.33407,1.0409,0.541624,0.660163,0.306637,1.06833,1.43689,1.87479,NB
2.09041,1.28135,6.39501,2.21311,2.75312,3.07922,4.21974,2.60966,2.26911,3.36479,NB
6.36212,1.59404,2.90198,4.29252,4.2912,2.27133,0.578429,2.76053,2.19271,5.65347,B
36.3005,10.3339,9.26579,14.014,12.2998,12.5639,16.8093,13.77,1.81724,5.91522,B
5.50778,5.21725,4.86417,3.88906,6.4352,7.3172,9.73921,5.93698,2.53893,4.23059,NB
4.39895,5.94757,4.92842,1.49689,5.10766,3.69091,0.888551,3.75546,2.76324,2.67796,B
10.9792,3.34551,5.71953,1.52315,4.16906,2.79762,0.752655,2.70344,2.57144,2.5661,B
9.10693,6.68009,4.08223,3.76969,5.67178,5.88607,5.49856,5.95736,2.12445,3.52363,B
6.41666,4.85864,3.78855,5.5268,5.35998,5.69679,7.88545,5.41097,12.6443,5.77428,NB
12.9424,1.26167,3.52423,1.57329,2.69365,2.0959,0.790984,2.05103,4.54472,2.43634,B
3.67185,4.02773,3.13877,9.31798,2.14078,3.68861,9.32455,6.12455,2.09844,4.48564,B
2.29036,0.218661,0.770926,0.768739,0.382512,0.443187,0.264823,0.428147,4.62112,1.30654,NB
6.10764,12.7763,3.43245,5.15198,10.9016,15.5715,21.4054,13.8067,2.05293,14.8977,B
12.797,0.983973,5.5525,1.19131,1.99292,1.54654,0.57146,1.52094,2.38614,2.05154,B
2.05406,3.62321,3.4398,8.68055,4.2687,6.08689,7.73213,5.13369,2.76812,7.36271,B
0.817987,7.71654,5.8829,3.34473,8.96492,4.16642,1.25791,6.56493,3.90105,4.04714,B
3.39919,6.0241,2.4688,2.95797,4.92283,7.35874,6.31394,6.10416,3.29801,2.82785,NB
1.79957,5.35937,3.67107,8.7641,6.40627,6.03611,2.66914,4.50574,2.01554,5.517,NB
19.6499,25.5046,4.82012,15.8809,11.6939,20.8575,36.887,26.064,1.94402,8.39854,B
2.39943,2.99784,2.17878,8.20307,3.67243,4.66731,5.63097,4.22439,2.07568,4.33351,B
8.7252,1.47596,10.2386,1.49451,2.369,1.46806,0.494801,2.04695,2.5113,3.29767,NB
10.3248,5.86667,4.75037,7.08577,4.15941,6.46545,14.0461,8.10626,2.55031,8.83704,B
1.50873,0.787179,1.04993,2.70252,1.88845,1.2003,0.46344,1.30483,1.40113,3.21042,NB
3.072,2.42495,2.15309,1.48018,1.2745,2.62911,4.01764,3.16421,3.67024,2.42963,NB
1.01794,0.25802,2.27056,1.30113,0.38894,0.523976,0.289214,0.619794,2.38127,1.80768,NB
2.3449,2.84696,1.60242,10.9629,5.95786,3.89173,0.923396,2.38947,2.71611,7.42311,B
9.79767,3.67131,9.73752,7.22185,2.48954,4.23336,7.89939,5.27233,2.9648,4.68028,B
2.09041,3.90528,2.68906,1.78577,4.83443,3.64013,0.801438,2.85432,2.87702,2.11418,NB
11.1064,8.67864,1.79148,15.7663,11.6409,9.01377,10.9623,10.4183,2.49992,5.87272,B
0.181775,1.83894,4.49707,3.26356,2.46865,3.1,4.52638,3.42518,2.55681,3.00459,B
2.59938,2.33967,2.31645,3.85802,3.43296,2.88302,0.797953,2.00618,2.18784,2.53925,NB
1.2906,1.32727,4.55213,1.72369,3.74315,2.72837,0.672511,1.81861,2.65434,2.8547,NB
8.07081,1.39287,8.88584,2.45901,2.27578,3.33775,5.44978,3.19276,3.97744,3.68247,B
17.305,8.11231,1.49229,17.2775,6.48823,11.9937,20.698,11.9433,1.78148,5.81007,B
13.2332,21.1948,5.01836,14.6514,12.1134,10.708,15.2099,17.183,2.9908,6.43202,B
7.23464,3.85499,2.52386,6.28122,7.64059,4.57036,1.23352,3.8044,2.44791,6.30674,B
2.59938,1.02771,7.04296,1.25577,1.70523,1.47036,0.494801,1.28852,2.32763,2.20367,B
0.854342,0.59913,0.877387,1.00987,0.665377,1.37342,2.09768,0.913381,4.96246,1.5146,NB
1.81775,2.5802,3.33517,4.84162,2.02345,3.8825,5.7146,3.8941,1.41576,3.00012,B
1.43602,3.09405,16.0518,21.4053,10.6669,15.8924,11.3212,10.5977,54.47,20.0388,NB
0.0181775,0.487613,4.72467,0.950181,0.752166,0.805584,0.477378,1.03979,2.59257,2.27078,NB
8.1617,11.6262,2.28524,15.826,8.01185,11.973,23.6633,14.345,2.16183,12.9647,B
1.50873,3.65163,3.25991,1.93856,4.72193,2.54832,0.74917,2.91956,2.82664,2.1634,NB
3.43555,3.86374,1.59508,3.11077,4.92444,4.99508,1.48092,3.10713,1.56205,2.96432,NB
3.16288,0.306125,1.26469,0.575361,0.42912,0.517051,0.223009,0.652415,2.31462,1.25061,B
22.5401,0.356417,32.6836,2.45662,3.50046,4.68347,3.5333,1.61065,6.79595,4.22836,B
0,6.70632,5.69751,13.5819,5.70875,5.20744,8.03528,6.98492,3.02169,5.47002,B
2.27219,6.81565,1.81902,5.2809,3.64511,6.94326,16.872,6.73211,1.51166,4.31785,NB
10.4884,1.6487,3.71329,3.62167,2.94116,2.15592,0.700387,2.44248,1.96028,2.6265,B
1.07247,0.909629,2.99927,5.80613,1.72612,1.30879,0.487832,1.25182,1.69371,2.62203,B
2.38125,10.4389,1.8851,13.6845,6.97039,9.12918,14.2377,10.3816,2.44303,6.9533,NB
6.10764,6.00661,2.24486,12.615,5.42267,7.57803,12.8962,7.86568,2.73724,9.92433,NB
0.836165,0.139943,2.12555,0.561036,0.281259,0.470886,0.243916,0.391449,3.18261,1.46538,NB
20.1588,3.61884,7.01726,18.3471,7.41719,3.85711,1.64817,4.88496,3.03469,6.81459,NB
10.1976,1.77553,3.23789,4.98248,3.5085,2.6245,0.836283,2.98888,1.99766,2.87483,NB
0.418082,0.181488,0.710353,0.792613,0.313402,0.431645,0.219524,0.452613,5.14776,1.19915,NB
1.98135,2.23034,1.25,10.0318,3.65797,2.2898,0.693418,2.28753,1.94565,4.1769,NB
9.63407,6.24276,1.70521,14.6037,4.35549,6.52085,13.0112,9.21128,2.36339,7.11885,B
1.19971,0.658169,4.45668,1.05523,1.67148,2.05435,0.944303,1.26405,2.32925,1.97323,NB
3.50826,7.12615,2.8616,4.13973,3.72868,8.78064,18.9104,8.89323,2.21547,3.09632,B
6.88927,7.04306,2.92585,8.19113,6.20055,6.82092,8.64507,7.38044,3.40854,5.12325,B
0.527147,0.177115,0.523128,0.458379,0.210542,0.360089,0.170741,0.33844,4.12861,0.953058,B
2.7448,2.7748,3.1608,3.77207,4.49049,3.49702,1.08717,3.23761,2.67059,3.42072,NB
6.65296,2.11882,4.76689,2.45185,2.32882,3.64013,5.59961,4.11837,2.26261,2.54149,B
7.72544,5.9104,1.93099,2.61897,4.72675,11.052,16.9417,6.86259,1.80749,3.39835,B
2.98111,2.75731,4.57232,1.42288,3.75922,2.3175,0.627212,2.38947,4.94621,2.31777,NB
13.4877,16.9812,13.4325,5.88969,8.87491,10.9296,22.8584,15.8618,3.44105,5.95549,B
0.79981,0.938055,7.2779,1.3441,1.9897,1.8166,0.717809,1.42308,3.03307,2.35132,NB
1.50873,6.4002,4.97798,2.385,4.94854,4.7481,5.49508,4.30186,2.91278,2.43186,NB
2.98111,49.5113,8.37372,3.41158,20.3037,50.3894,80.8267,39.9319,17.2329,5.31789,B
14.7601,12.9863,7.35316,12.233,10.5255,11.996,21.6319,18.0311,2.31625,9.37845,NB
6.78021,0.962107,9.76873,2.07942,1.92863,1.41727,0.74917,1.96132,3.40529,3.46099,B
6.16217,3.50294,2.35316,8.0455,4.42781,2.5691,0.682964,2.84616,3.11271,3.74735,B
1.07247,0.25146,0.691998,0.599235,0.316617,0.454728,0.275276,0.419992,4.76578,1.06044,NB
12.8878,3.1509,12.6046,3.36622,6.08965,3.67245,1.21958,3.58828,4.19363,4.37154,NB
0.87252,2.449,3.58848,1.97915,2.76437,2.61065,1.19519,2.19782,4.16762,2.48556,B
4.83521,7.16333,2.16043,2.84577,8.88456,6.76552,1.28578,5.18262,2.48042,3.90172,B
0.527147,0.205541,0.569017,0.635045,0.281259,0.360089,0.226493,0.399604,5.01935,1.24837,NB
1.79957,1.75585,5.02019,3.13464,2.0122,3.13231,4.45321,2.73199,2.55519,3.89725,B
6.41666,2.72889,3.67842,6.33374,2.06846,3.54088,7.77395,4.3671,3.19236,3.82789,B
4.23536,0.279886,2.0246,0.654144,0.57216,0.671705,0.369358,0.550475,2.44791,1.46315,NB
5.30783,11.8033,2.28341,10.7814,14.8971,10.0686,2.17434,7.83306,2.0578,9.6402,NB
10.4157,2.45337,13.2819,2.73117,3.45386,4.24259,7.9865,4.46089,4.25539,5.07403,NB
6.12582,0.706274,6.62629,1.04806,1.62326,1.99434,0.85719,1.60657,1.96515,2.29539,B
6.10764,5.09261,3.32416,4.67451,4.70907,5.80067,5.8714,5.43543,2.16996,2.77863,B
10.852,1.4366,8.29663,4.49545,2.93473,2.30134,1.04187,2.71568,3.19236,3.63997,B
3.92634,4.02773,10.0643,7.95717,6.59592,5.38518,6.12926,5.01544,3.3549,7.55511,B
0.836165,0.25146,0.901249,0.506126,0.37769,0.604765,0.313606,0.595329,2.4284,1.27746,B
4.16265,2.82072,1.88877,1.51599,3.62422,2.86225,0.777046,2.70752,2.5243,1.93967,B
1.03612,1.75585,7.47798,5.80135,2.01381,3.98637,6.71117,3.24576,11.1651,3.02025,B
3.19924,0.417642,4.06755,1.42527,0.728058,0.740953,0.292699,1.2192,2.06105,2.40725,B
2.78116,5.30471,1.5859,5.17108,6.65699,5.31824,1.31366,4.0042,2.65596,7.25756,NB
0.07271,6.67353,3.12408,17.3205,7.46541,6.74475,8.94823,7.07463,2.44628,14.061,B
4.12629,3.92715,5.37262,7.26005,3.75119,2.99151,0.784015,2.6382,2.52918,7.25309,NB
4.61708,2.3178,3.91153,3.21581,4.88747,4.03946,1.11504,2.70344,2.11307,3.67576,NB
0.58168,0.271139,0.767255,0.730541,0.33751,0.373939,0.236947,0.54232,3.85066,1.34234,NB
1.94499,7.76902,2.86894,4.37847,9.45189,6.43775,1.36593,5.33757,2.75512,2.81219,NB
3.43555,3.58385,4.91557,1.69027,5.3182,3.21772,0.836283,2.67898,3.13709,2.65782,NB
2.29036,3.41767,6.79332,6.68708,3.08902,4.17334,6.24076,4.14691,3.32564,4.34693,B
6.01675,0.282072,1.87959,0.768739,0.495015,0.528592,0.289214,0.795131,3.54995,2.08062,NB
2.78116,3.82656,3.24156,4.25671,4.13852,5.57215,9.00746,5.42728,2.00091,3.63325,B
4.63526,1.16546,8.26542,3.80311,1.86113,1.37111,0.512223,2.0755,2.9843,3.34689,B
1.27242,0.185862,0.824156,0.921532,0.343939,0.547059,0.446018,0.517854,12.1469,1.45643,NB
4.0354,2.01605,9.63657,9.59253,3.01027,2.36828,2.04541,3.1112,3.97094,5.02928,NB
3.01746,7.12178,3.19567,2.12716,5.6316,3.82479,0.864159,3.2947,3.1761,2.44529,NB
4.43531,0.47668,2.40272,0.981217,0.779488,0.828667,0.39375,1.04386,2.67059,1.78978,NB
2.41761,0.756566,1.9163,0.806937,0.904849,0.773268,0.400719,0.921536,3.719,1.90164,B
1.90864,3.52044,1.96035,2.97707,4.63675,6.16537,9.9657,5.51291,1.64007,4.91071,NB
13.6331,4.29668,4.50991,7.30541,4.62389,7.76731,12.6244,7.43753,2.55681,5.998,NB
26.7027,6.55545,11.7364,2.81951,12.9797,6.4816,4.03158,8.2979,2.87052,4.57736,B
18.6138,17.3792,3.19567,3.95352,14.746,7.23179,1.51576,9.45594,4.40006,4.22164,B
5.16241,0.306125,1.3014,0.864235,0.411441,0.466269,0.254369,0.766588,5.21603,1.85019,B
2.69027,0.376096,3.57012,0.95973,1.01896,1.39419,0.864159,0.738044,1.99766,1.69805,NB
7.01651,8.58681,1.91079,14.8806,5.93697,10.4587,23.0013,12.3592,2.08706,6.40518,B
1.56326,1.81707,3.95742,1.23189,4.32656,3.17386,0.703871,2.1285,2.25123,2.31777,NB
18.941,31.3538,4.0547,11.8247,15.7216,18.0552,23.4752,21.8274,2.64946,11.3517,B
8.48889,4.62467,5.57636,1.55658,5.52713,3.76939,0.99657,3.61275,3.11596,2.64216,B
0.890697,1.86736,7.10536,4.27581,3.20635,2.15361,0.81886,2.34869,2.75024,4.40957,B
1.58144,5.32439,1.60242,15.2888,3.05688,7.75115,15.304,7.96762,3.19236,6.19488,NB
2.03588,2.83822,7.79553,1.83829,3.77529,5.10819,7.97953,3.95934,3.31752,3.95765,NB
12.5061,3.97963,9.8807,6.16424,5.67821,5.76835,4.95498,4.12652,3.14197,4.38272,B
1.09065,1.10861,2.23936,1.1173,2.07971,1.81891,0.588883,1.22736,2.14233,1.87927,NB
2.50849,0.671288,2.06498,1.87171,1.29218,0.974087,0.337998,1.26813,1.50515,1.86137,B
7.05287,7.19175,6.21329,14.4771,7.68077,6.41005,9.28274,6.9523,3.00056,6.02037,B
7.34371,0.701901,4.66043,1.14117,1.71166,1.44959,0.512223,1.14173,3.17773,2.86589,NB
3.3083,13.0825,1.39317,2.06987,6.7936,7.54341,2.35553,7.77189,2.87052,1.77188,NB
5.88951,2.02917,8.59949,2.91023,3.81387,4.72271,5.97245,4.0042,2.84939,3.60864,B
2.67209,0.765313,7.99009,1.80009,1.60398,1.29724,0.700387,1.67181,3.65886,2.92629,NB
1.10883,11.1757,2.24486,13.3956,7.47826,10.6711,14.4538,11.0829,2.10819,18.2602,B
1.87228,4.5066,1.67585,7.70888,4.49371,4.62807,7.65896,4.55875,2.03342,6.59982,NB
0.672567,0.50292,1.75477,0.53,0.586625,0.637081,0.233462,0.815519,1.70346,1.4363,B
5.4896,4.43663,1.69237,3.85802,4.16102,5.22129,9.45697,5.3865,1.43038,6.03827,NB
1.52691,0.951174,6.9108,1.31068,1.66827,1.63425,0.846736,1.6188,2.48204,2.5482,NB
12.1789,8.09482,1.96402,10.9462,7.95721,7.35874,10.7602,8.90139,1.7506,4.48116,B
11.9608,5.31564,6.92732,3.39487,9.61422,5.73604,4.41488,5.75348,2.57307,5.07403,B
12.3971,8.96072,2.03378,13.1092,9.19153,6.07766,2.26842,6.97676,2.46741,6.00248,B
2.63574,0.334551,3.84729,0.642208,0.874312,1.83045,1.30321,1.10503,1.853,1.68463,B
8.59796,2.62174,3.884,11.013,2.87527,3.58935,5.50204,3.66576,3.259,4.39167,B
1.09065,1.39724,6.09765,4.8846,3.1067,3.71169,2.24751,2.24268,2.67222,4.46326,NB
8.47071,3.5095,2.87262,3.33518,7.25165,6.64318,5.07693,4.21215,3.16635,7.74751,NB
30.8654,30.9842,3.64354,10.5355,24.5547,16.8549,12.4885,19.915,2.33088,6.46558,B
0.490792,0.23178,0.737886,0.756802,0.266794,0.417796,0.223009,0.366983,5.7768,1.34457,NB
8.74338,5.86011,3.7243,10.5403,7.44291,6.35696,5.96548,6.42629,2.91929,5.91075,B
0.14542,0.225221,1.43906,0.623108,0.380904,0.542442,0.254369,0.648337,3.62798,1.75175,NB
0.563502,0.282072,0.725037,0.931082,0.335903,0.445495,0.303153,0.473001,8.59369,1.52131,NB
2.1813,2.68734,1.13803,12.5433,3.84762,2.0682,0.742201,2.33238,1.75547,4.23283,B
8.41618,28.076,1.95118,10.5499,13.2818,19.671,19.4436,19.8334,2.74374,6.96225,NB
1.6178,2.75513,4.29883,1.43243,3.34296,3.31697,0.780531,2.24675,3.38416,2.52806,B
8.96151,8.70707,1.99706,9.26068,5.95465,9.56544,14.9346,10.0513,1.71159,7.64236,B
3.32648,8.42937,5.83334,6.74915,5.61392,10.9712,18.008,9.57827,2.37476,5.45883,B
7.81632,6.00661,3.55911,10.5069,4.8055,5.44289,5.8261,5.17039,1.78961,3.88606,B
3.05382,2.92349,1.59692,5.29045,2.67919,3.49009,7.46034,4.56283,4.33342,4.32232,B
1.41784,3.51388,1.50147,3.73626,6.24394,4.89583,1.04187,3.34363,2.71611,2.43634,NB
3.29013,4.50222,2.36234,4.34027,3.94566,7.08175,14.6768,7.24588,1.78473,4.43642,B
1.16336,2.08602,1.09582,4.36892,2.87044,2.16977,0.53313,1.60249,3.38741,3.53258,NB
1.87228,0.362977,2.52753,0.976442,0.610733,0.632464,0.28573,0.917459,5.17377,1.81663,B
2.61756,1.42785,6.80801,2.15104,3.27385,2.179,0.606305,2.19375,2.7925,3.10974,NB
1.99952,0.693155,6.15456,1.22712,1.62969,3.4347,2.88518,1.79414,2.03505,2.28197,NB
3.61732,2.49273,8.87299,2.91978,5.56892,5.20283,2.60293,3.74323,2.83964,5.62438,NB
1.18154,0.404522,6.70155,1.03613,1.0286,0.687863,0.358905,1.27629,2.17321,2.46542,NB
12.3062,19.9725,3.34618,20.2618,11.7438,16.017,25.1024,19.389,2.44628,11.2286,B
16.6869,8.4731,5.9398,10.7934,5.67017,6.53008,11.6801,8.53848,2.6901,6.85933,B
3.41737,3.5423,1.39134,6.60829,2.48793,4.48726,7.54397,4.74632,1.88226,3.19028,B
1.56326,0.48324,3.45815,0.990766,1.24075,1.07103,0.341482,0.946002,2.25773,1.98666,B
5.01699,3.31052,5.03855,6.09262,3.42493,6.15845,12.269,5.6597,2.7925,5.05837,NB
6.79838,2.1232,2.1072,6.02816,4.26227,2.5414,0.693418,2.6749,1.6742,4.19927,B
4.28989,11.0927,2.15676,10.1607,4.3796,12.2246,24.9003,13.0238,1.98466,4.23507,NB
5.41689,6.40457,2.15859,8.38212,7.3963,7.1233,7.51609,6.51599,2.49017,9.7543,B
9.03422,5.78795,11.1748,3.06779,5.06748,9.38771,16.6699,8.85653,2.94367,6.33582,B
6.23488,2.06197,2.67438,5.72018,3.83637,4.2449,5.29297,3.47411,1.34424,4.02477,B
0.963407,0.944614,1.86123,1.33216,2.04113,1.5073,0.491316,1.28036,3.01519,1.69134,NB
7.76179,2.77043,9.22541,2.0436,7.23076,3.28235,1.30321,3.27023,4.2684,3.44756,NB
0.127242,0.194608,0.919604,0.864235,0.427513,0.70402,0.470409,0.725812,10.1362,1.67344,B
1.25425,0.627556,2.05397,1.07194,0.916099,0.865599,0.331029,1.03571,3.90918,1.98218,NB
